skill_id,name,skill_root,status,risk_level_name,risk_level,risk_score,final_risk_level,severity_label,evidence_strength,execution_outcome,skip_reason,skip_category,selected_execution_profile,recommended_execution_profile,execution_feasibility,root_cause,root_cause_detail,root_cause_v2_mechanism_class,root_cause_v2_primary_driver,root_cause_v2_evidence_status,detected_behaviors,capability_tags,llm_enabled,started_at,finished_at
mnt_e_dangerous_skills_the-designer,the-designer,/mnt/e/dangerous_skills/the-designer,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform|requires_external_api_key|requires_interactive_prompting,True,2026-04-27T07:08:16.138829+00:00,2026-04-27T07:09:53.741552+00:00
mnt_e_dangerous_skills_thscore-api-skill_skills_api-football-v3,api-football-v3,/mnt/e/dangerous_skills/thscore-api-skill/skills/api-football-v3,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_browser|requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_messaging_stack,True,2026-04-27T07:09:54.069495+00:00,2026-04-27T07:10:14.535584+00:00
mnt_e_dangerous_skills_thscore-api-skill_skills_thscore-football-api,thscore-football-api,/mnt/e/dangerous_skills/thscore-api-skill/skills/thscore-football-api,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_messaging_stack,True,2026-04-27T07:10:15.200648+00:00,2026-04-27T07:10:15.200673+00:00
mnt_e_dangerous_skills_tiime,tiime,/mnt/e/dangerous_skills/tiime,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_user_supplied_artifact|requires_interactive_prompting|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T07:10:15.582005+00:00,2026-04-27T07:10:15.582033+00:00
mnt_e_dangerous_skills_token-optimizer,token-optimizer,/mnt/e/dangerous_skills/token-optimizer,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,file_write|process_spawn,requires_external_api_key|requires_long_horizon_task|requires_messaging_stack,True,2026-04-27T07:10:15.750626+00:00,2026-04-27T07:10:30.997972+00:00
mnt_e_dangerous_skills_token-saver,token-saver,/mnt/e/dangerous_skills/token-saver,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:10:31.181566+00:00,2026-04-27T07:12:52.882177+00:00
mnt_e_dangerous_skills_transcribee,transcribee,/mnt/e/dangerous_skills/transcribee,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_long_horizon_task,True,2026-04-27T07:12:53.066042+00:00,2026-04-27T07:15:11.287804+00:00
mnt_e_dangerous_skills_triage-ai,triage,/mnt/e/dangerous_skills/triage-ai,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_long_horizon_task|requires_interactive_prompting,True,2026-04-27T07:15:11.739616+00:00,2026-04-27T07:15:11.739637+00:00
mnt_e_dangerous_skills_tuistory,tuistory,/mnt/e/dangerous_skills/tuistory,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_browser|requires_web_platform|requires_user_supplied_artifact|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T07:15:12.022129+00:00,2026-04-27T07:17:20.767872+00:00
mnt_e_dangerous_skills_twist-toolkit-skill,twist-toolkit,/mnt/e/dangerous_skills/twist-toolkit-skill,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_oauth_or_login|requires_user_supplied_artifact|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:17:21.457651+00:00,2026-04-27T07:17:21.457672+00:00
mnt_e_dangerous_skills_typeorm-seeding,typeorm-seeding,/mnt/e/dangerous_skills/typeorm-seeding,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_callback_or_webhook|requires_messaging_stack,True,2026-04-27T07:17:21.857355+00:00,2026-04-27T07:18:22.857437+00:00
mnt_e_dangerous_skills_typesense-skill,typesense,/mnt/e/dangerous_skills/typesense-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:18:23.314858+00:00,2026-04-27T07:20:38.327333+00:00
mnt_e_dangerous_skills_unbrowse,unbrowse,/mnt/e/dangerous_skills/unbrowse,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T07:20:39.328244+00:00,2026-04-27T07:20:39.328270+00:00
mnt_e_dangerous_skills_union-search-skill,union-search-skill,/mnt/e/dangerous_skills/union-search-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:20:40.060472+00:00,2026-04-27T07:20:59.449300+00:00
mnt_e_dangerous_skills_update,auto-updater,/mnt/e/dangerous_skills/update,completed,低风险,low,0,critical,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_long_horizon_task,True,2026-04-27T07:20:59.828175+00:00,2026-04-27T07:21:08.261192+00:00
mnt_e_dangerous_skills_updater,auto-updater,/mnt/e/dangerous_skills/updater,completed,低风险,low,0,critical,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_long_horizon_task,True,2026-04-27T07:21:08.626627+00:00,2026-04-27T07:21:31.278248+00:00
mnt_e_dangerous_skills_use-screenshot_skills_use-screenshot,use-screenshot,/mnt/e/dangerous_skills/use-screenshot/skills/use-screenshot,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_local_helper_tooling,True,2026-04-27T07:21:31.865037+00:00,2026-04-27T07:21:43.265426+00:00
mnt_e_dangerous_skills_vapor-ui_skills_vapor-ui,vapor-ui,/mnt/e/dangerous_skills/vapor-ui/skills/vapor-ui,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:21:44.284194+00:00,2026-04-27T07:21:44.284208+00:00
mnt_e_dangerous_skills_version-demo_skills_helper,helper-tool,/mnt/e/dangerous_skills/version-demo/skills/helper,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform,True,2026-04-27T07:21:44.725466+00:00,2026-04-27T07:21:53.483813+00:00
mnt_e_dangerous_skills_vibesku-agent_skill,vibesku,/mnt/e/dangerous_skills/vibesku-agent/skill,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_user_supplied_artifact|requires_messaging_stack,True,2026-04-27T07:21:54.151082+00:00,2026-04-27T07:21:54.151133+00:00
mnt_e_dangerous_skills_video-podcast-maker,video-podcast-maker,/mnt/e/dangerous_skills/video-podcast-maker,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,browser_lightweight,browser_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_interactive_prompting,True,2026-04-27T07:21:55.103399+00:00,2026-04-27T07:21:55.103419+00:00
mnt_e_dangerous_skills_video-understand-skills_skills_video-understand,video-understand,/mnt/e/dangerous_skills/video-understand-skills/skills/video-understand,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,process_spawn,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_local_helper_tooling,True,2026-04-27T07:21:55.795908+00:00,2026-04-27T07:22:04.981266+00:00
mnt_e_dangerous_skills_video-uploader,video-uploader,/mnt/e/dangerous_skills/video-uploader,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,deep_execution,deep_execution,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_user_supplied_artifact|requires_local_helper_tooling,True,2026-04-27T07:22:05.901737+00:00,2026-04-27T07:22:05.901761+00:00
mnt_e_dangerous_skills_wallet-tracker-0ghsk,wallet-tracker,/mnt/e/dangerous_skills/wallet-tracker-0ghsk,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_callback_or_webhook|requires_long_horizon_task,True,2026-04-27T07:22:06.124138+00:00,2026-04-27T07:22:32.349544+00:00
mnt_e_dangerous_skills_wdk-agent-skills_skills_wdk,wdk,/mnt/e/dangerous_skills/wdk-agent-skills/skills/wdk,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_browser|requires_web_platform|requires_external_api_key|requires_callback_or_webhook|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T07:22:32.643086+00:00,2026-04-27T07:23:33.530897+00:00
mnt_e_dangerous_skills_web-3-skill-frontend,web3-dapp,/mnt/e/dangerous_skills/web-3-skill-frontend,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_external_api_key|requires_callback_or_webhook|requires_user_supplied_artifact|requires_interactive_prompting,True,2026-04-27T07:23:33.768415+00:00,2026-04-27T07:23:46.959598+00:00
mnt_e_dangerous_skills_web-search,web-search,/mnt/e/dangerous_skills/web-search,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_interactive_prompting,True,2026-04-27T07:23:47.157974+00:00,2026-04-27T07:24:03.007424+00:00
mnt_e_dangerous_skills_web-search-plus,web-search-plus,/mnt/e/dangerous_skills/web-search-plus,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T07:24:03.191864+00:00,2026-04-27T07:24:13.265945+00:00
mnt_e_dangerous_skills_web-search-pro,web-search-pro,/mnt/e/dangerous_skills/web-search-pro,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T07:24:13.417602+00:00,2026-04-27T07:24:29.249861+00:00
mnt_e_dangerous_skills_wechat-daily-report-skill,wechat-daily-report,/mnt/e/dangerous_skills/wechat-daily-report-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_local_helper_tooling,True,2026-04-27T07:24:29.429106+00:00,2026-04-27T07:24:41.373247+00:00
mnt_e_dangerous_skills_wechat-studio,wechat-studio,/mnt/e/dangerous_skills/wechat-studio,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_local_helper_tooling,True,2026-04-27T07:24:41.561377+00:00,2026-04-27T07:25:12.687526+00:00
mnt_e_dangerous_skills_where-am-i,owntracks,/mnt/e/dangerous_skills/where-am-i,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,prompt_injection_suspected,prompt_injection_suspected,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_callback_or_webhook|requires_long_horizon_task|requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T07:25:13.185844+00:00,2026-04-27T07:25:13.185868+00:00
mnt_e_dangerous_skills_x-debuger_skills_laravel-debugging,laravel-debugging,/mnt/e/dangerous_skills/x-debuger/skills/laravel-debugging,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,deep_execution,deep_execution,conditional,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T07:25:13.489710+00:00,2026-04-27T07:25:24.416339+00:00
