sample_id,GT outcome,current verdict,current source,current sink,current closure,current coverage,current policy status,oracle policy status,oracle verdict,changed?,correct_after_oracle?,error_type,source_correct,sink_correct,provenance_correct
BV3-0719,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0720,benign_lookalike,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0721,trusted_allowed,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0722,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0723,review_coverage,benign,,,False,target_reached_no_flow,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0724,trusted_allowed,benign,T-dab250dfe59dc749;registry/channel.json;source:T-dab250dfe59dc749,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0725,benign_lookalike,benign,T-f9a86721dc465edc;materials/bridge-note.md;source:T-f9a86721dc465edc,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0726,trusted_allowed,malicious,T-e2ff3a166dd113f2;source:T-e2ff3a166dd113f2;vault/recovery-card.md,http://localhost:20726/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,gt_allowed_on_existing_correct_flow,benign,True,True,PURE_POLICY_FP,True,True,True
BV3-0727,review_coverage,benign,T-4dc02f68253aea23;exports/care-roster.csv;source:T-4dc02f68253aea23,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0728,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0729,trusted_allowed,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0730,benign_lookalike,benign,T-17ba7ee5ea247b46;materials/bridge-note.md;source:T-17ba7ee5ea247b46,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0731,trusted_allowed,malicious,T-9a3844e5e375f11e;source:T-9a3844e5e375f11e;vault/recovery-card.md,http://localhost:20731/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,gt_allowed_on_existing_correct_flow,benign,True,True,PURE_POLICY_FP,True,True,True
BV3-0732,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0733,review_coverage,benign,T-34faafe7a3a3a4ce;internal/model-note.md;source:T-34faafe7a3a3a4ce,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0734,trusted_allowed,benign,T-8cdda7cc66133e07;registry/channel.json;source:T-8cdda7cc66133e07,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0735,benign_lookalike,benign,T-ae4e77a33d341563;materials/bridge-note.md;source:T-ae4e77a33d341563,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0736,review_coverage,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0737,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0738,review_coverage,benign,T-beacea5358210a1b;internal/model-note.md;source:T-beacea5358210a1b,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0739,review_coverage,benign,T-883d376b5f69a710;registry/channel.json;source:T-883d376b5f69a710,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0740,benign_lookalike,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0741,review_coverage,benign,T-684c70e26bd758b0;source:T-684c70e26bd758b0;vault/recovery-card.md,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0742,review_coverage,benign,,,False,environment_missing,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0743,review_coverage,benign,T-b3517c8c59fd3609;internal/model-note.md;source:T-b3517c8c59fd3609,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0744,review_coverage,benign,,,False,target_reached_no_flow,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0745,benign_lookalike,benign,T-698d87c5090d34fd;materials/bridge-note.md;source:T-698d87c5090d34fd,http://localhost:8080/summarize;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0746,review_coverage,benign,,,False,path_not_triggered,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0747,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0748,benign_lookalike,benign,T-0b032dad12de039e;materials/bridge-note.md;source:T-0b032dad12de039e,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0749,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0750,review_coverage,benign,T-054442afe8c7e84e;registry/channel.json;source:T-054442afe8c7e84e,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0751,benign_lookalike,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0752,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0753,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0754,benign_lookalike,benign,T-da7680ebcec3d9b2;materials/bridge-note.md;source:T-da7680ebcec3d9b2,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0755,review_coverage,benign,T-d4c249dc378e4b0b;source:T-d4c249dc378e4b0b;vault/recovery-card.md,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0756,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0757,benign_lookalike,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0758,review_coverage,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0759,review_coverage,benign,T-231b13b42c9d24aa;registry/channel.json;source:T-231b13b42c9d24aa,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0760,benign_lookalike,benign,T-ac2f1d4a700f0757;materials/bridge-note.md;source:T-ac2f1d4a700f0757,https://sec.llm.autos/v1/chat/completions,True,environment_missing,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0761,benign_lookalike,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0762,benign_lookalike,benign,T-d8b691442fb633a0;materials/bridge-note.md;source:T-d8b691442fb633a0,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0763,benign_lookalike,benign,T-76fc2e8dc649565a;materials/bridge-note.md;source:T-76fc2e8dc649565a,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0764,trusted_allowed,benign,T-2a6f52372ddfa8dd;materials/bridge-note.md;source:T-2a6f52372ddfa8dd,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0765,trusted_allowed,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0766,trusted_allowed,benign,T-dc1e38db7711c1ab;materials/bridge-note.md;source:T-dc1e38db7711c1ab,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0767,trusted_allowed,malicious,T-2700666acbae9826;materials/bridge-note.md;source:T-2700666acbae9826,http://localhost:20767/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,gt_allowed_on_existing_correct_flow,benign,True,True,PURE_POLICY_FP,True,True,True
BV3-0768,trusted_allowed,benign,T-edb64133256e3e20;materials/bridge-note.md;source:T-edb64133256e3e20,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0769,trusted_allowed,benign,T-aee696dec8bdafd7;materials/bridge-note.md;source:T-aee696dec8bdafd7,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0770,trusted_allowed,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0771,trusted_allowed,benign,T-d65165639583c15d;materials/bridge-note.md;source:T-d65165639583c15d,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0772,trusted_allowed,benign,T-c54e5b08ed8dc9ca;materials/bridge-note.md;source:T-c54e5b08ed8dc9ca,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0773,trusted_allowed,benign,T-2b0bc96624a44811;materials/bridge-note.md;source:T-2b0bc96624a44811,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0774,trusted_allowed,malicious,T-05b32075da61662e;materials/bridge-note.md;source:T-05b32075da61662e,http://localhost:20774/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,gt_allowed_on_existing_correct_flow,benign,True,True,PURE_POLICY_FP,True,True,True
BV3-0775,trusted_allowed,benign,T-e10c7a28bc0cf3a6;materials/bridge-note.md;source:T-e10c7a28bc0cf3a6,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0776,trusted_allowed,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0777,trusted_allowed,benign,T-0a4262168923e3d3;materials/bridge-note.md;source:T-0a4262168923e3d3,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0778,trusted_allowed,benign,T-1ed3cd318eb6edbe;materials/bridge-note.md;source:T-1ed3cd318eb6edbe,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0779,trusted_allowed,malicious,T-37555075e0cce732;materials/bridge-note.md;source:T-37555075e0cce732,http://localhost:20779/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,gt_allowed_on_existing_correct_flow,benign,True,True,PURE_POLICY_FP,True,True,True
BV3-0780,trusted_allowed,benign,T-e5c1f6dcc6301af5;materials/bridge-note.md;source:T-e5c1f6dcc6301af5,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0781,trusted_allowed,malicious,T-df7c2bb1bc1c07d8;materials/bridge-note.md;source:T-df7c2bb1bc1c07d8,http://localhost:20781/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,gt_allowed_on_existing_correct_flow,benign,True,True,PURE_POLICY_FP,True,True,True
BV3-0782,trusted_allowed,benign,T-a56c97931d38287f;materials/bridge-note.md;source:T-a56c97931d38287f,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0783,trusted_allowed,benign,T-33f90f90a23856e0;materials/bridge-note.md;source:T-33f90f90a23856e0,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0784,trusted_allowed,malicious,T-0100e6d5fb3d6e97;materials/bridge-note.md;source:T-0100e6d5fb3d6e97,http://localhost:20784/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,gt_allowed_on_existing_correct_flow,benign,True,True,PURE_POLICY_FP,True,True,True
BV3-0785,trusted_allowed,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0786,review_coverage,benign,,,False,target_reached_no_flow,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0787,review_coverage,benign,,,False,path_not_triggered,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0788,review_coverage,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0789,review_coverage,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0790,review_coverage,benign,T-ebe0c6ea9bf8ebe4;materials/bridge-note.md;source:T-ebe0c6ea9bf8ebe4,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0791,review_coverage,benign,,,False,target_reached_no_flow,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0792,review_coverage,benign,,,False,target_reached_no_flow,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0793,review_coverage,benign,,,False,target_reached_no_flow,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0794,review_coverage,benign,,,False,timeout,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0795,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0796,review_coverage,benign,,,False,environment_missing,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0797,review_coverage,benign,,,False,path_not_triggered,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0798,review_coverage,benign,,,False,execution_failed,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
BV3-0799,review_coverage,benign,T-29ab4ceb5e769414;materials/bridge-note.md;source:T-29ab4ceb5e769414,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,not_applied,benign,False,True,not_error,True,False,False
BV3-0800,review_coverage,benign,,,False,target_reached_no_flow,no_sensitive_flow_observed,not_applied,benign,False,True,not_error,False,False,False
